Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	Toxicity-Average	Toxicity-StandardDeviation	ReproductionArea-Average	ReproductionArea-StandardDeviation	EnergyProductionInLowNutrientGrounds-Average	EnergyProductionInLowNutrientGrounds-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	
6,002207505518764	4,406747232992207	6,002207505518764	0,8124280134447383	70	453	29	0,0071277688443836225	0,020605985440557032	40,029858575706555	0,18598323698158867	1,9937042328190606	0,06148565501862894	19,947251745044195	0,19723575411227853	1,0043978925833756	0,02375732038546485	49,95511199864281	0,1920165326992868	2,0025072146775935	0,01012321635523979	10,003083744975534	0,0873327936413982	30,024464145980442	0,18452987899964052	3,0080973664371675	0,037985206980347	0,003789728266355797	0,014961288138525685	
5,749049429657795	4,156371837681279	12,034220532319392	1,350057993228092	140	789	55	0,019218048777497186	0,03224339558999571	40,13874310489679	0,30396233862125177	1,97879343052065	0,09253723046049309	19,899233368862014	0,24980689356527247	1,0044549921588435	0,02775133095893014	49,99694575624888	0,2492520628605332	2,0042983240241266	0,017637306362966728	10,001846793662232	0,09691323990763857	30,059892640902333	0,25572171320734793	3,015078407827497	0,06881451191007587	0,017531561765108783	0,028547603666624226	
5,998372660699756	4,574311541019592	17,667209113100082	2,0480176621289554	210	1229	97	0,026726855105723053	0,03817353515455438	40,14794875091098	0,33703233467777344	1,9944809336170155	0,0938969878486486	19,884451931149727	0,32480187233365354	1,005270096668256	0,03735214776075394	49,9879463383613	0,3182623889211802	2,0050543961938994	0,022618360266832806	9,997216660111915	0,1369157766277322	30,043626863693333	0,30635329752976487	3,034419962059752	0,07631527305052695	0,030476974060691442	0,03376283007774671	
6	4,451187694921979	23,365359477124183	2,7431154527500317	280	1530	130	0,03450065361070831	0,0438423298659341	40,161868912624335	0,42889268178160395	1,9867929590834945	0,11129494688306264	19,883596130228018	0,3900367807740072	1,0058082643677262	0,046068961802186295	50,03877256580403	0,43764832507186824	2,0111645014573227	0,02816382395698741	10,002418725897918	0,13527478385233574	30,08789362189424	0,40137770567678027	3,0257446150347955	0,07661379930659254	0,039823694565995646	0,043556944368434165	
6,017305315203956	4,614128585410611	28,24351050679852	3,09212253840866	350	1618	145	0,04397144535970279	0,05547485093285234	40,08898170790439	0,3979134262505327	1,99278922415724	0,1318753971096536	19,949675892995227	0,42609199590995434	1,0064065872626964	0,049820393964581065	50,07353151519921	0,4374915321322416	2,0147088680900156	0,031324011124004104	9,979851994536277	0,14435280770222791	30,13382755836258	0,4147905723401698	3,012817784306804	0,0882458312210796	0,04980817173522539	0,05350498832854696	
6,183661645422943	4,742547929977656	33,62920046349942	3,763018214343763	420	1726	125	0,04986973300308867	0,06137701455573247	40,10441292906943	0,39609585158965727	2,0121767879136896	0,13074645441413785	19,977300392573717	0,4827396989164458	1,0051474213039389	0,05609361109525664	50,035443581565175	0,48680219730373336	2,0150025985478277	0,03301198615681138	9,935962975331464	0,15118523917699103	30,130418850556165	0,48146692208415326	2,9973918164223337	0,09818428934922582	0,05886749549256005	0,06515420508197127	
5,940041350792557	4,611717882905286	39,355616815988974	4,331420132059048	490	1451	141	0,055656464789380945	0,06350818987450761	40,13176914027956	0,47659483411028236	2,0126224616566066	0,15353429769223964	20,061561713285304	0,5329543594108453	1,013576883142952	0,06245034860295853	49,97827873510856	0,5552448785016902	2,0121489111103776	0,030755698682590323	9,959101764283707	0,16640320259285885	30,139787747995474	0,5572029717300993	2,989193463059627	0,14515584298683104	0,0598573548282813	0,07012471191437376	
5,920049968769519	4,3779704038477085	44,42348532167395	4,899417864431368	560	1601	120	0,06531906468897351	0,06692499824189561	40,10163734782393	0,5127769027709407	2,026537141752759	0,14266489354797401	20,07892957155213	0,5835908605801641	1,0211220298431654	0,06256330270227677	49,983639260675965	0,5788365055250945	2,0110480909986905	0,03381955425004391	9,953091995490116	0,16052602228738427	30,20051745860732	0,6496424697990153	2,9876088506190666	0,16582187814338972	0,06654257464577268	0,07040265173054694	
5,955367231638418	4,56116461062893	50,08474576271186	5,618637676709809	630	1770	136	0,07329661509807216	0,07492769895930686	40,20139282372178	0,5450051552760429	2,0129659264330035	0,14249233644411444	20,026630085993585	0,7100876181645804	1,018230565892291	0,06271531517860855	50,02432316129125	0,5960917322129118	2,0115896404719638	0,0378440009389459	9,961710896085485	0,19037632218920758	30,20369333916982	0,69280102459923	2,9693178316717312	0,1757845124792931	0,07383713146380538	0,07479243882119262	
5,980645161290322	4,5170229530035275	55,42774193548387	6,062226094738308	700	1550	149	0,08581351969033096	0,08855598496019469	40,23118776274716	0,5402269526511824	2,0170101687550726	0,16889804150344995	19,969461554395775	0,7680414703054743	1,0178015696229825	0,06687467210608909	50,03139529391668	0,6916102789871753	2,01067661956685	0,03591617721976664	9,981049450140729	0,22057609033913636	30,251699815763907	0,7619963392174042	2,9706279887342153	0,1908238700007724	0,07033827717152415	0,06636361571044196	
