Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	Toxicity-Average	Toxicity-StandardDeviation	ReproductionArea-Average	ReproductionArea-StandardDeviation	EnergyProductionInLowNutrientGrounds-Average	EnergyProductionInLowNutrientGrounds-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	
6,007444168734492	4,340065998598745	5,697270471464019	0,6040947896932394	70	403	29	0,008119282663999729	0,02088434222164366	40,06776511935097	0,20057904570063495	1,9967648212497344	0,041734729146326296	19,983962975717127	0,16464880973445475	1,0014028173270655	0,017193377760407094	49,93268121261945	0,31026050907041397	2,0014848342048976	0,01659604208719177	10,011928882509457	0,08511749920131886	29,986985784553614	0,2129126217405666	3,000999156213774	0,05153640187199422	0,00945333630957187	0,0270867928195438	
5,956310679611651	4,332148279896724	11,493932038834952	0,73071455601457	140	824	53	0,02264341631472856	0,0362617849229122	40,08632343816821	0,2751366880119852	1,9891087535681773	0,07377229114565688	20,02817641065363	0,2368372127840567	1,0057678341003773	0,029828749861746183	50,002268081212414	0,36095274828877205	2,0098719993343828	0,021920676486999503	10,008093360527756	0,11454758237606945	29,8593225784041	0,26485584720770533	3,0271063249897954	0,05178252314762503	0,019657811305317564	0,035527800145740196	
6,216353111432706	5,1359456845865115	17,225036179450072	0,9835895703872997	210	1382	88	0,022926697125023505	0,038048199383902345	40,10620789411492	0,2896266834787245	1,9951077826363885	0,08371458285208518	20,091981906567206	0,31836634540420483	1,0108341980507016	0,030682575292777445	49,97771403760273	0,3682295211426324	2,008773547757458	0,024320862907590033	10,015629858381764	0,1150015431940816	29,771746970140033	0,37733894287518194	3,0208097150593076	0,07435825851704356	0,03477483592970127	0,04576739300043159	
5,988251554941257	4,562762069529095	22,73876986869385	1,081750037989311	280	1447	134	0,022890412063762414	0,04036372086647671	40,115689174774786	0,37841695019775873	2,004737841919868	0,10280096698850773	20,078577488998448	0,38071300751533815	1,0109835931767688	0,03499634959432582	50,028618484186225	0,42134899201883297	2,0087604540379984	0,02987349622060182	9,991771332263344	0,13204258480773065	29,71800672844888	0,3923887150554819	3,000941454856757	0,07326654884049524	0,0385517505842089	0,05113735674703776	
6,015335463258786	4,685620171232579	28,19041533546326	1,3359746487120385	350	1565	148	0,028643235791264512	0,04307233161510407	40,049851265979605	0,4427568463544752	2,0171331886883084	0,12720936856615364	20,045076012817564	0,46901159629844846	1,014593157130507	0,04060297766529178	50,0328833706805	0,5339025960412147	2,009572980986929	0,030999364035491767	9,98556868004859	0,1516637053054283	29,677440117834394	0,4662550968840676	2,99866202421339	0,08569664631547826	0,053375413588314845	0,0578723540177898	
6,080634920634921	4,558108725385049	33,51047619047619	1,6770300927451443	420	1575	122	0,05332624846957906	0,06339655092785365	40,06083143282568	0,4301986236513407	2,001168390300101	0,14596510649277955	20,069552872076496	0,47266950529614865	1,0120761899658726	0,047564566448696693	50,00845771613823	0,5978298322807036	2,010394387905992	0,03532000124080647	9,995010380091143	0,17244940043843673	29,74488119020467	0,4836925182551319	3,007384733005081	0,09352058066617341	0,06543967028642494	0,07463233317926007	
6,066903493191237	4,710910952703745	38,930136175251626	1,8005584405557435	490	1689	119	0,06145428158458042	0,07117728225931229	40,078767632421396	0,5164231742180001	2,0154224187674954	0,15042078986628268	20,123421486848333	0,4933286921695746	1,0095199390537741	0,053879572081942335	50,02538539771917	0,6067547827869105	2,0102653258813996	0,0363166840800272	9,987629259460379	0,18490797785835558	29,7443662360899	0,4746535533316664	3,0043199005833734	0,10913864849002951	0,06486979532072755	0,0707800250926224	
5,997465145754119	4,634826413279226	44,37579214195184	1,74302071242522	560	1578	137	0,05974972162333222	0,06907878600671839	40,13578026764035	0,5132541775929098	2,013982169802476	0,16567247345710345	20,10058803576106	0,4892733907602878	1,0177588499979715	0,06274170626108096	50,00974767442561	0,6542581500703702	2,00684819137344	0,03667182993998427	10,00433590355728	0,18486904880741978	29,70484928757831	0,40091392747662574	3,0174757165880717	0,11973084308331887	0,07512174596319371	0,08911862418015014	
5,925217391304348	4,510943411304043	49,86260869565218	2,0075853635171863	630	1725	153	0,06266709331561371	0,07202396752545588	40,07198328175004	0,6069911024211548	2,0013690651852194	0,17048073702384392	20,108435363339495	0,5219133087666633	1,0211274397297307	0,05344077628343457	50,144432766093054	0,7330652018475949	2,007365205815314	0,03946138095785284	9,999632297698387	0,21103726584094612	29,74906758219627	0,4942758408705661	3,00303774722452	0,12078203268567742	0,08700165424805344	0,09548345330970595	
6,059042883778744	4,444491631033035	55,42262274704785	2,2038184462303243	700	1609	132	0,07937694529832046	0,09079335868684539	40,08220754039624	0,5681725798796416	2,0213346894015594	0,1764941829180013	20,206329394039393	0,6229273140797073	1,0173732189100118	0,060700726848600464	50,070608365113216	0,7251499432853684	2,0044681842100287	0,03703848295649496	10,012587323895959	0,2572207878974133	29,76324364054022	0,5041017501912399	3,014468632379155	0,12481378171203682	0,09218091031584477	0,10113296842682899	
