Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	MovementSpeed-Average	MovementSpeed-StandardDeviation	CarnivorityTendency-Average	CarnivorityTendency-StandardDeviation	Eyesight-Average	Eyesight-StandardDeviation	OffensiveCapability-Average	OffensiveCapability-StandardDeviation	DefensiveCapability-Average	DefensiveCapability-StandardDeviation	ThreatConsiderationLimit-Average	ThreatConsiderationLimit-StandardDeviation	PlantToxicityResistance-Average	PlantToxicityResistance-StandardDeviation	FoodDigestingCapability-Average	FoodDigestingCapability-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	
21,176470588235293	21,83961671210115	2,235294117647059	1,1129934075543824	70	558	17	19,991973361120518	0,025418608139283486	50,038136495477374	0,08552223188692466	20,086296279545287	0,09526676757958093	1,9979695012312395	0,008313712942953818	2,0031953477253497	0,012474485300905091	10	0	0	0	9,974277064884541	0,06300850814572395	20,021361912533568	0,2945639896916139	0,9951007680442734	0,022055463025350358	50,0373934390773	0,11608868691248812	2	0	10,068017224732527	0,07466798854616352	30,037974737966852	0,19582223728373674	5,000266118534728	0,0010644741389107537	0,013141281909196792	0,028388413499394197	
21,142857142857142	21,276603994787806	4,666666666666667	1,425393290199597	140	1204	21	19,986755096718692	0,04632945094851406	50,22917017038522	0,2348652547945765	20,194571140282534	0,13307452008411433	2	0	2,0022079142314024	0,01832511236785564	10,02726361995561	0,03251506271612649	0,0017634056348634272	0,007886189742921594	9,936631216770209	0,09398753729706609	20,314394484254187	0,08350962786462456	1,00431920668551	0,020900904299865724	50,119540596043244	0,2567602155851038	1,9985648700411536	0,00778574165253479	10,032263144637804	0,056253352412843065	29,884687900017404	0,17809421670499515	4,995538153936836	0,021710592631646236	0,044406002020782424	0,03520086760542389	
22,25531914893617	26,38783414484014	6,9787234042553195	1,8391644923382393	210	1852	47	19,978110417173728	0,058797600498247685	50,299983154550794	0,2180922605972073	20,322551553659604	0,16584183769584793	1,996356144850906	0,028521022262588343	1,9917233680166135	0,03436895694075769	10,045998378963926	0,060945699635994666	0,012550619666637574	0,051937402912109035	9,89010285403276	0,06697019645540205	20,284880692416145	0,13582217113208622	1,0186744426236787	0,019953567289123304	49,98909786193692	0,22667553204295696	1,9987776292524928	0,01563577408433246	10,034375292824324	0,06505902467263648	29,795758291966866	0,28421649803950044	4,990167347423796	0,03393751254785928	0,0815267193151358	0,05240072339025002	
27,321428571428573	32,73165088087913	8,476190476190476	1,6866153093737946	280	2087	84	19,978594443777588	0,052521874070199294	50,304335367419014	0,1509341013557276	20,354467051043407	0,1565118757875978	1,9941114319074837	0,030519490613156973	1,9874789984050065	0,03830357014056589	10,045585222842018	0,06907440204281398	0,022492745844198348	0,059026643711826386	9,856697037452669	0,06658575217047849	20,292826351408245	0,19680656500616214	1,0198134917912978	0,01812595932890049	50,008779256887834	0,24379543604839468	2,0033832807460734	0,013932607469456015	10,040156789084012	0,0741299953836308	29,793699343791612	0,3236239577290585	5,00037982858257	0,03574614129095036	0,0810478066250384	0,06166492276143061	
23,90909090909091	24,463533326359816	10,472727272727273	1,6662919688997595	350	1944	110	19,983635603660584	0,06600762884595646	50,320258605018104	0,21489375860783455	20,337815691835807	0,13662359131707408	1,9772771547690453	0,034172294235926846	1,9932234797321782	0,0435940010172394	10,032377047356675	0,09801951461464292	0,03199692999493081	0,055805278797816237	9,853455615808512	0,0570685810123435	20,368133272489906	0,22512663618761736	1,0195373248455664	0,017875033541373802	50,03880233120391	0,2620206335835671	2,0040550385938714	0,012961613381234915	10,009509855854551	0,0818924777948595	29,732154251610275	0,3703291960356193	4,989693802162889	0,0375290382956525	0,10761727851719274	0,07697235065381397	
25,557251908396946	26,8419633601595	11,67175572519084	1,5650902863579326	420	1727	131	19,978854988681537	0,05893285173080631	50,30431732861126	0,2228763429293939	20,345212178847817	0,16423725246954188	1,98348421275766	0,046610532875669596	1,9968275859744977	0,04526033362344168	10,014024619846206	0,09919122902881028	0,07703547959758797	0,10801527240983694	9,865354666005873	0,05871807906651992	20,304417485331946	0,23591807928527928	1,0194051766530745	0,021767461969036703	50,06068047326214	0,3720893452311	2,0057967583511194	0,01860523743801186	10,020434496389921	0,1027864664996345	29,78822417588262	0,390028721107922	4,990766512973558	0,03918859076507379	0,0999056102889175	0,0756469577445138	
22,43859649122807	22,46323900959281	13,394736842105264	1,5367910349601501	490	1823	114	19,993195565415196	0,07126113311367456	50,33471678376548	0,2984425449242482	20,310206672921517	0,18101755053391316	1,9872670905539336	0,05125039473473461	2,00778339592949	0,047854008335074145	10,000241842490889	0,09114690916969755	0,10499482643473171	0,09927052882232885	9,886668703711852	0,07560408640577536	20,34812277954505	0,26289055405839973	1,0119411561820957	0,026844046052464238	49,965171848473226	0,36657655188101207	2,000749197736113	0,017579710479790275	10,04301440473582	0,07998202159410983	29,8049750305951	0,49993817762382636	4,972489683257429	0,06961691026596514	0,08870078508540558	0,06700454752871918	
24,24812030075188	25,794563166449105	15,037593984962406	1,62871791008772	560	1709	133	20,002439479796305	0,07741655419464825	50,37952622641949	0,3530580196621184	20,300948299555937	0,18088817227599546	1,9788419692917643	0,05895364551955332	2,0028152751504753	0,044377371024015067	10,007817863839076	0,09005310606724704	0,17021681749519854	0,12074456792869585	9,896778775658088	0,0713122260067537	20,37803285665738	0,3071896390348671	1,0105519745405627	0,029474448290918893	49,925573362014006	0,29967944144210096	2,004985034643296	0,02217499270456701	10,040125508602625	0,12422494477448773	29,774737626378606	0,522137938217645	4,99964850040476	0,07306756693045913	0,09738883568077757	0,06441869469860592	
28,580152671755727	29,541264760345204	17,083969465648856	1,7211666908506014	630	1524	131	20,019096895310152	0,07724587232211959	50,31658017124091	0,43688293936103884	20,311884139096588	0,1816015992606402	1,9725860340518329	0,05860762650143761	2,0035191046734564	0,04879346103778795	10,00476815340729	0,10524933330126364	0,21509135652157704	0,1277806825915231	9,889788838098028	0,08285116704095279	20,351755095779836	0,372200016516987	1,0107393193861773	0,03568648949267432	49,86897882186373	0,27257088168850047	2,0061051573198765	0,021053975454934194	10,019885455302527	0,10996000560253234	29,798035308650636	0,5517319211996873	5,000164721319572	0,07006755920061146	0,10363166682281409	0,06672223835706037	
29,044117647058822	30,134958116646537	19,735294117647058	1,4962467461149298	700	1542	136	20,04715869223494	0,07328087627526837	50,22428851846593	0,6129098092816291	20,35001164659596	0,1751510675371983	1,979434058540048	0,061678108208544476	2,0160121538456934	0,052528230923911255	10,00313837928593	0,1445366811757755	0,23386781253593503	0,13345910661630092	9,86350306828495	0,07318047257667108	20,348360170077328	0,4578033654436797	1,0080148442538734	0,04472621996204064	49,826592874323616	0,29890302696316956	1,9978850259860934	0,019191841029391067	10,007062355442901	0,1370967734645847	29,91199496493819	0,6077935164714515	5,000168971261143	0,07390235323724575	0,12536376326747578	0,08085255253791428	
