Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	Toxicity-Average	Toxicity-StandardDeviation	ReproductionArea-Average	ReproductionArea-StandardDeviation	EnergyProductionInLowNutrientGrounds-Average	EnergyProductionInLowNutrientGrounds-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	EnvironvementAnimalAmount	EnvironvementPlantAmount	EnvironvementToxicity	EnvironvementTemperature	EnvironvementGroundNutrientContent	
6,951310861423221	4,3180515794384595	5,689138576779026	0,7220406523478562	70	558	22	0,008606955543274593	0,02387139097472463	39,9801229018489	0,21256432942323697	2,0057331186058853	0,060938993261033206	19,935087600761616	0,24015398914854147	1,0029457191388145	0,015398989770937753	50,045937363355854	0,21487312849506401	2,0011064434048964	0,011259586252132898	9,988946441653106	0,06523592439994386	30,023442979514183	0,1984312444882338	3,008086126396065	0,03726361038574945	0,007370908095912958	0,022099562994974425	17	267	10	30,013999999999967	9,993	
7,1506849315068495	4,9106293234968	11,082191780821917	0,9687362853828574	140	885	67	0,02159476994318715	0,03387147600738915	40,016042282001756	0,2763119014923917	1,9931778345145836	0,054974156712576286	20,08803003534352	0,3234297072788313	0,9949357407784971	0,01639964246962839	50,087977762154416	0,23783716162591356	1,9981052350353774	0,02069723441798073	9,942528940704102	0,1179367685658796	29,849315444098877	0,3364234403226881	3,0171627201164597	0,04195355701708586	0,03590919976273432	0,04574275154949837	24	146	10	30,027999999999935	9,986	
6,845637583892618	5,242732051000452	16,751677852348994	0,8184618104389877	210	1421	92	0,03596573882265713	0,04396819630170594	39,95375013606535	0,18802882862488432	2,0103595768868736	0,09243063686618308	19,83725187668737	0,4709966450359028	0,9998786902822328	0,03400009565877741	50,25975800688111	0,2403202350293994	1,9999513013450527	0,02397687780534008	9,935333936258143	0,1270877994647327	29,86378776502701	0,45844408623082733	3,031158426545916	0,03699623921459147	0,07773813485747207	0,05830699174454263	12	149	10	30,041999999999902	9,979	
6,589887640449438	4,021753906165483	22,578651685393258	1,0636984355647987	280	1645	123	0,03685017528956854	0,03776717348429926	40,01070507751707	0,2484678003751935	1,994535671921216	0,10428232049294733	20,057596990541054	0,6146082004403816	1,0174527481858076	0,03516958472860524	50,05026801852137	0,30882806694102755	2,0009800518191856	0,031315689980721595	9,99975425981637	0,16001779124101664	29,79246524301516	0,47990854081217227	3,0139886059185135	0,060047664359259144	0,05742211887015949	0,06220572141440886	10	178	10	30,05599999999987	9,972	
6,709677419354839	4,460120102027872	27,774193548387096	1,1834797630867187	350	1689	133	0,04039747091198516	0,051663438208866194	40,01884643802873	0,31947282919132464	2,0419472011508044	0,13792139401693254	20,08175855053913	0,6374332897281451	1,0228728143647965	0,056652918957894274	50,059095199438964	0,44622527495754494	1,9908580317247433	0,029207786670677693	9,947385264330343	0,1849351521479889	29,733113004530043	0,5113633216089841	3,0179840545349044	0,08577074982121592	0,0828934381058811	0,06042805243169513	13	217	10	30,069999999999837	9,965	
7,086294416243655	4,1504283889492966	33,431472081218274	1,246975779395175	420	1641	122	0,057210584101386734	0,06622830469183982	39,95914036733116	0,34690726778250436	2,1113122574879273	0,13324438588826698	20,091167228820062	0,6693267224872049	1,039134026871508	0,04688351056455831	50,12636574930473	0,4766211060700731	1,9842451324709298	0,03124212888629796	9,891750469204535	0,18896341397062372	29,70009182639541	0,49473315452503264	3,0308709955983653	0,07666599792714943	0,10093450858628865	0,060237448492894884	14	197	10	30,083999999999804	9,958	
6,542222222222223	4,443146477135758	46,08444444444444	1,2567958475699752	582	1674	130	0,07063967523434146	0,07742402326030977	39,946011144437875	0,5156838402890054	2,1345729057894687	0,12601167168422722	20,089112128192205	0,8914360753404741	1,0248947733506244	0,08120623280166307	50,34347804695814	0,3139694812356794	1,9790019066754947	0,018778683084135092	9,893923020857017	0,2759329978187406	29,834103524526355	0,3145860981657998	3,0320015682097563	0,08994256636082042	0,14719533630824022	0,0761053898106789	13	225	10	30,11639999999973	9,941799999999999	
6,542222222222223	4,443146477135758	46,08444444444444	1,2567958475699752	582	1674	130	0,07063967523434146	0,07742402326030977	39,946011144437875	0,5156838402890054	2,1345729057894687	0,12601167168422722	20,089112128192205	0,8914360753404741	1,0248947733506244	0,08120623280166307	50,34347804695814	0,3139694812356794	1,9790019066754947	0,018778683084135092	9,893923020857017	0,2759329978187406	29,834103524526355	0,3145860981657998	3,0320015682097563	0,08994256636082042	0,14719533630824022	0,0761053898106789	13	225	10	30,11639999999973	9,941799999999999	
7,180851063829787	4,415790731718233	49,93617021276596	1,2531535593725307	630	1519	134	0,06165394604205279	0,07929413289697708	40,00720558654734	0,44566051092320125	2,1557091833626587	0,14027141000170723	20,01837770269509	0,7566318706758138	1,0298498276084886	0,08480598602155114	50,37459343032331	0,3101793819264408	1,991968718239467	0,01985086263918695	9,840431963505086	0,22486416161485256	29,84502688024309	0,3883382752616251	3,0388584638518066	0,1213018597634193	0,14261638452168665	0,07873655852173429	16	188	10	30,125999999999706	9,937	
7,025210084033613	4,461717996116863	55,45798319327731	1,7114049365537063	700	1737	112	0,1124103439705065	0,07839037420558503	40,15446248657677	0,5530499437445003	2,1518021262492297	0,19341165902855514	20,128735332734202	1,0895063076896796	0,9773336064179284	0,06202497331599037	50,30672329550635	0,30515771186740054	1,9898919744624262	0,0293955483016343	9,965121536931342	0,2740795730262755	29,978586889977375	0,42964426356810087	2,947523388294345	0,0955647428264087	0,0996380877115427	0,07803167690132477	16	238	10	30,139999999999674	9,93	
6,98469387755102	4,656000123624034	60,9030612244898	1,7658295201436487	770	1629	136	0,11126636491668904	0,08077408320670437	40,050463386288605	0,4998544712819227	2,0832891362375086	0,15139277440683716	20,368593678650175	0,8023326397094273	0,9758524462923661	0,09371230958664352	50,35874714521181	0,40261201575412314	1,9771217682053939	0,023195167371346276	9,976199288972781	0,2980904221424209	29,90497663206417	0,4012795027216137	2,9325392081236745	0,11860978486481617	0,13979318176946184	0,06366079051087409	22	196	10	30,15399999999964	9,922999999999998	
6,796178343949045	4,0392009891331	67,72611464968153	2,6121018331710295	840	1759	109	0,08811909153963467	0,07191379325387455	40,01786350858521	0,6169019832075594	2,0811577012733555	0,19399052115542129	20,276675037522253	0,6739114474139942	0,9776657708221825	0,09961266620969199	50,39785097094762	0,5294514911683229	1,9708749574783564	0,028368787756278307	9,93220917363474	0,24364576659988965	30,092014060846825	0,4167560202545013	2,911893754815511	0,12152391698176822	0,13726262155346536	0,06041996449599107	19	157	10	30,16799999999961	9,915999999999999	
7,181318681318682	4,359539548423247	72,57692307692308	1,7358898609841196	910	1599	128	0,11282991218941421	0,08023727379493362	40,130791131231085	0,574420650867974	2,1598697337461927	0,16671122835977634	19,563674498816468	0,7482757734636711	0,9889247377358497	0,1045106816179051	50,62092538918605	0,38048132673931445	1,9725831004522403	0,020589107346941356	9,86525984978918	0,13219324899283608	29,917140039866062	0,33450030483427434	2,9636273834257554	0,16787063691707213	0,1241088533277086	0,07594162851929037	15	182	10	30,181999999999576	9,908999999999999	
6,86060606060606	4,791276124939765	77,98787878787878	2,8814724324981844	980	1718	124	0,0857583094128462	0,09467107261899088	40,02581719496365	0,654138085218475	2,109872845726038	0,1598479075986816	19,821790653145	0,6914617715921467	0,9975303144378358	0,10977095092272485	50,34332802157077	0,7038905642445229	1,9775488103516643	0,026031047482348604	9,891875409642948	0,22936639252150307	29,87706461698714	0,5579072767266813	3,0198404721861354	0,19191294743100482	0,13555697174589712	0,08174481806136706	25	165	10	30,195999999999543	9,901999999999997	
6,664670658682635	4,278634818431967	84,2934131736527	2,7452983809679075	1050	1662	146	0,03996276866274743	0,06220920818919924	39,66450807150154	0,5684069738783025	2,115345632060197	0,17372033439902737	20,413390004491237	0,5625165770485024	0,9715962211457966	0,12968539881222113	50,38441846898671	0,6275761389632293	1,9771877156141833	0,026496218584228497	9,887850397123174	0,24229165380909706	29,594535295044082	0,32524728707899003	3,0442923045810026	0,20075039394269395	0,18217530226142217	0,11251568463015764	19	167	10	30,20999999999951	9,894999999999998	
6,6971428571428575	4,194519261695512	90,22857142857143	3,814900966965602	1120	1597	152	0,028043874356089567	0,03445389655638974	39,70348260612137	0,5454500918618401	2,114242471244478	0,2011251404887085	20,533926172892023	0,6873354382958743	0,9600256325537372	0,13704299114614105	50,27062247550297	0,5562423783460922	1,9785803496294303	0,024472407603438433	9,803005403530905	0,2581095545944178	29,54800930256557	0,2594315518758035	3,057186762189045	0,1970197465948097	0,15007967619482748	0,11127261132036782	23	175	10	30,223999999999478	9,887999999999998	
6,943396226415095	4,763917423755695	95,4622641509434	5,594260077706142	1190	1627	133	0,06824627160722652	0,0643650528175985	40,221692609522556	0,5849312927554325	2,0301437937135205	0,22046234384590088	20,333008026261407	0,7485223003323245	0,9726986142506759	0,13829609769360232	50,64480052376515	0,7309021462536378	1,9663216253583893	0,0262666087578964	9,846888606596853	0,2268383395766577	29,510376137997373	0,35213839085805965	3,0265334222634106	0,17730368898760032	0,15636310901880032	0,10471948183076565	16	212	10	30,237999999999445	9,880999999999998	
6,426573426573427	4,128172881011359	101,1048951048951	4,476376667118188	1260	1664	133	0,08048648498137136	0,048780599298060015	40,07636359716371	0,8055511519482784	1,9579511864023564	0,2103501912261091	20,279727703803765	0,4445606575205187	0,9631466735165022	0,13090459878760727	50,70921096389377	0,7347230679354797	1,957013930308817	0,02223367995768449	9,863756656734285	0,18882197372975468	29,562274141222513	0,42026809581021884	3,0056152720209854	0,19542520151695694	0,16891623043998102	0,12241808472919208	14	143	10	30,251999999999413	9,873999999999997	
7,265060240963855	4,569633497073459	104,2289156626506	4,652568408966827	1330	1472	145	0,06243799568642633	0,04987907850212781	39,430722983508126	0,8031427217029602	2,0328019872745773	0,2558218052357713	19,899364296579307	0,5481488199292301	1,0294840167212462	0,10527892334886313	50,814452129455745	0,7045060452296558	1,9611729686976667	0,03218836538288735	9,826173910823112	0,2507161155319375	29,632405699837253	0,5204695388661137	3,1791773094060307	0,16612609243464593	0,24821505675371341	0,12169156854456047	14	166	10	30,26599999999938	9,866999999999999	
