Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	MovementSpeed-Average	MovementSpeed-StandardDeviation	CarnivorityTendency-Average	CarnivorityTendency-StandardDeviation	Eyesight-Average	Eyesight-StandardDeviation	OffensiveCapability-Average	OffensiveCapability-StandardDeviation	DefensiveCapability-Average	DefensiveCapability-StandardDeviation	ThreatConsiderationLimit-Average	ThreatConsiderationLimit-StandardDeviation	PlantToxicityResistance-Average	PlantToxicityResistance-StandardDeviation	FoodDigestingCapability-Average	FoodDigestingCapability-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	EnvironvementAnimalAmount	EnvironvementPlantAmount	EnvironvementToxicity	EnvironvementTemperature	EnvironvementGroundNutrientContent	
21,470588235294116	19,38804254615783	1,9411764705882353	0,9374927912064253	70	558	22	19,978954783770703	0,03343628153138669	49,89036643150745	0,21543546801312577	20,002181786370983	0,029520754783326136	2,0025263334844414	0,005457504076789346	2	0	9,986140145465907	0,046481507818203836	0	0	9,994858659470033	0,02056536211987241	19,77070567540775	0,19942598076382814	1,002561360042749	0,01125915938335446	50,02385172551677	0,0954069020670879	2,00108922184797	0,003557875958748747	9,999523323116712	0,04562319980017811	30,05555568507939	0,12598858054291434	4,9891555961198355	0,028843182269656188	0	0	17	267	10	30,013999999999967	9,993	
19,541666666666668	18,170441121655674	3,2916666666666665	1,059841445164742	140	885	67	20,01667347092686	0,0246951178708578	49,786581807505534	0,18422298994727307	20,02568343443595	0,058127949355146105	1,9991043689910384	0,017689252935783138	1,9968098882878895	0,010683073990970052	9,949022299632905	0,0467466903050425	0,026882790099774855	0,07114771869332354	9,984750483443763	0,026821166610650267	19,833513162865316	0,18616054990044406	1,004008608014482	0,011699994808723354	49,8998963763122	0,2006560890442842	2,004734499328571	0,006689473892385173	10,02385589809414	0,04832562771092806	30,00163475733598	0,11827181918419788	4,9956710396365915	0,03617746725653724	0,005801111093714774	0,019241925661102298	24	146	10	30,027999999999935	9,986	
29,666666666666668	16,224124698183942	5,166666666666667	0,7993052538854531	210	1421	92	20,00404664067507	0,010950460208427621	49,94737212126472	0,1635708238176437	19,937260894829258	0,09654090798951159	1,9672121931786826	0,04498431305694958	2,0001319803391264	0,00043772926458695086	10	0	0	0	9,963864702252764	0,0401329918045771	19,7706761590185	0,1938140199162008	1,0064900391637068	0,02372377712430899	50	0	2,0045123008972454	0,008156137503782433	9,99504433371827	0,03336449496112258	30,181256626359925	0,2618666708620995	5,012340579818594	0,01745221534700215	0	0	12	149	10	30,041999999999902	9,979	
48	31,276189026158544	6,2	0,7483314773547882	280	1645	123	19,993684886495245	0,018945340514263262	49,91168309012752	0,24342885981410156	19,888772234920996	0,11121575450531548	1,9960278297542575	0,019487104025333674	2	0	9,984260859415453	0,027537353050938285	0	0	9,97550916221715	0,02999502797062908	19,842749366184115	0,19259190728908313	1,0236452138199188	0,010554515235603423	49,91720645180467	0,1655870963906523	2,0005077000372813	0,007512943361424175	10	0	30,260100314222704	0,24954012047380753	5,013019570231575	0,029396533659617557	0	0	10	178	10	30,05599999999987	9,972	
23,76923076923077	29,210519301611573	7,846153846153846	1,0986812966988997	350	1689	133	19,943831308725855	0,05558599246220549	49,90953187712094	0,2261583695396035	20,023590681545933	0,10665793478040278	1,9914341843202943	0,012848723519558904	1,9859443675002615	0,01861267347118435	10,025382325611096	0,05234740144974206	0,03526617434193635	0,08933897924854617	9,9892290676799	0,029928408217474757	19,648081012497336	0,15270029903484034	1,0354474708292742	0,04191962378382242	49,93631299039442	0,11627603927008147	2,001943295210645	0,002914942815967705	9,963045899646326	0,080528677734721	30,03543016758903	0,17946462165156823	5,034971137266999	0,043071036106634056	0	0	13	217	10	30,069999999999837	9,965	
24,857142857142858	19,59904204239564	9,857142857142858	1,726149424799225	420	1641	122	19,97460662686462	0,03574317971051732	49,797986937621545	0,21895293148464456	20,030630165963196	0,11770559785269842	1,9821035636691862	0,013339216063565812	1,967544233276812	0,02910229860422997	10,004817558784055	0,01865622445399124	0,12817433439943687	0,13289979357591553	10,02130950552916	0,025195914471434443	19,682593700304018	0,22922228258520838	1,043784013897726	0,04310264217214182	49,7471302562401	0,22650923971631987	2,007562379190781	0,01018997553206234	9,961063677604434	0,09729853678387199	29,996850589102724	0,186577122604911	5,022624433361032	0,058125844816979126	0,00701112723237954	0,02527897873514636	14	197	10	30,083999999999804	9,958	
26,23076923076923	25,112527814906205	13,923076923076923	1,4915938022819475	582	1674	130	20,003281631424304	0,029672660280504075	49,83724482226963	0,23642168052282617	20,001841017589317	0,06087234032994363	1,9858065014866138	0,038719040886813376	1,9576291861066957	0,012231870680645789	10,024097856027634	0,0688993738272538	0,12011214846091413	0,05362027136191738	10,033277588409758	0,033410326611333245	19,652329441998212	0,10562476994055991	1,074320903200534	0,015598319303965977	49,82003114131969	0,2896969950461196	2,001240572732336	0,012502978110938893	10,028511921406507	0,06080295153029748	29,945152460596976	0,15025501542595954	4,988379066333361	0,02060797599196198	0,00040245016559014706	0,001039716123604706	13	225	10	30,11639999999973	9,941799999999999	
26,23076923076923	25,112527814906205	13,923076923076923	1,4915938022819475	582	1674	130	20,003281631424304	0,029672660280504075	49,83724482226963	0,23642168052282617	20,001841017589317	0,06087234032994363	1,9858065014866138	0,038719040886813376	1,9576291861066957	0,012231870680645789	10,024097856027634	0,0688993738272538	0,12011214846091413	0,05362027136191738	10,033277588409758	0,033410326611333245	19,652329441998212	0,10562476994055991	1,074320903200534	0,015598319303965977	49,82003114131969	0,2896969950461196	2,001240572732336	0,012502978110938893	10,028511921406507	0,06080295153029748	29,945152460596976	0,15025501542595954	4,988379066333361	0,02060797599196198	0,00040245016559014706	0,001039716123604706	13	225	10	30,11639999999973	9,941799999999999	
18,6875	15,320406122227961	14,75	1,8200274723201295	630	1519	134	20,023730411290764	0,05348772226648783	49,90303343691997	0,3015443159029607	19,99001955450561	0,1396310063598528	1,9908932949872693	0,038973988628160226	1,9682666169548526	0,027177702968779645	10,006340044003775	0,08342499064515566	0,19323597034160747	0,09971414996852014	10,015939544289969	0,031402273763539164	19,75760419174609	0,18777897056597515	1,0632117480624197	0,014052247892741841	49,86538233554076	0,40562621796555737	2,0031481804699878	0,012504291649032285	10,046838184382267	0,06294788754580238	30,130275635646598	0,2604574816814577	5,000150479162651	0,03607304170050974	0,0005640179487277353	0,0007281440407948625	16	188	10	30,125999999999706	9,937	
22,375	28,716012519150357	15,75	0,9682458365518543	700	1737	112	19,94254451655584	0,02277781820333295	49,717999343126735	0,08643194794839464	20,075439907872212	0,049015427697901376	1,931979568826668	0,0009057763298852236	1,9521877426456888	0,008366319058576275	9,86752347539089	0,040337284501459625	0,3103849225821986	0,03616948856464688	9,96231878893593	0,044281180721821106	19,616771794535808	0,13811643458486902	1,0516905960719933	0,015956840412357887	50,45527142442505	0,06565057338094958	2,0246242129470327	0,011969903449684217	10,157802993326907	0,03453019755496346	30,01316193239745	1,0658141036401503E-14	4,992831840601323	0,039841664152521925	0,010625959172404697	0,04115416291220334	16	238	10	30,139999999999674	9,93	
