Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	MovementSpeed-Average	MovementSpeed-StandardDeviation	CarnivorityTendency-Average	CarnivorityTendency-StandardDeviation	Eyesight-Average	Eyesight-StandardDeviation	OffensiveCapability-Average	OffensiveCapability-StandardDeviation	DefensiveCapability-Average	DefensiveCapability-StandardDeviation	ThreatConsiderationLimit-Average	ThreatConsiderationLimit-StandardDeviation	PlantToxicityResistance-Average	PlantToxicityResistance-StandardDeviation	FoodDigestingCapability-Average	FoodDigestingCapability-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	EnvironvementAnimalAmount	EnvironvementPlantAmount	EnvironvementToxicity	EnvironvementTemperature	EnvironvementGroundNutrientContent	
21	18,720859708765893	2,1176470588235294	0,9629826790438177	70	414	23	20,00384037724566	0,010966484088820967	49,84853326212683	0,19015597561959457	20,00468129168375	0,038113192199786414	1,9994416925987806	0,002233229604877446	2,0005539340852767	0,004583071808407873	9,987916684843563	0,01636088606437138	0,017684037659859923	0,0707361506394397	9,964512066542285	0,04507984250604056	20,007693947508947	0,09402234870892387	1,00358586444002	0,009899006317813744	50,01894380255951	0,07251374444979751	1,9987531466272277	0,003972789411250163	9,990723039742404	0,041341489626151876	30,004681376659278	0,12733571932846538	4,994602886357516	0,02158845456993654	0,005799276584391968	0,02319710633756787	17	183	8	30,013999999999967	9,993	
25,65	23,981816027982532	4,65	1,681517172080024	140	728	60	20,003335225588778	0,03156470707636417	49,88925409985542	0,1586434111889935	19,94307322725291	0,059352688886230624	2,00271180029928	0,02956848813202273	2,012962205658986	0,028966728316288624	9,986699157611795	0,03285029019213623	0,019228394967144537	0,05764656988823907	9,968919398660923	0,042476651412898386	20,014301490449622	0,21486186553547015	1,002690495566552	0,01285893726065092	50,09224224453495	0,22998997654959602	1,9918286484699632	0,011290924907370097	10,004383961239077	0,019109244013536503	29,972440582628327	0,12262566044994426	4,997760828492586	0,009760322318073533	0	0	20	165	8	30,027999999999935	9,986	
29,647058823529413	23,08027213742759	5,823529411764706	1,4239668749306122	210	1262	99	20,03151306917178	0,027258714161480704	49,63639071424136	0,23492777586246807	19,967491001886007	0,13585653964850616	1,9967722659337794	0,013695942346875925	2,0048316233292387	0,028275831021304917	9,990638456081497	0,1004163753172838	0,04006808279564645	0,05312255256728351	9,957819034483338	0,04053700804230157	19,76052534041737	0,30460737260977555	1,0088166883078316	0,008312453453434576	50,20039890185591	0,14467377132216494	1,998552104255909	0,00937860872198039	9,970847682156057	0,06519748281241451	29,940193743292493	0,20907912935351808	4,992356672064908	0,03638357997388425	0,010525145290589778	0,02086982835909506	17	128	8	30,041999999999902	9,979	
25,5	19,84628428698934	8,875	0,7806247497997998	280	1543	131	20,05190617317633	0,053151171164043075	49,64462814332009	0,31166385124468804	19,872183959401642	0,04241087692579775	2,010080415395383	0,016129492751063984	2,006341321883777	0,01841631731800621	9,974322955292571	0,014824648673830135	0	0	9,940750322249537	0,0449436874100808	19,93560515735764	0,1167710429050406	1,0179263711745459	0,014592932499166936	50,29969761578995	0,12010901382503435	2,0017175631844615	0,01645301536686367	9,93105659307198	0,0852960063295277	29,984149042594186	0,0908677517003753	4,975908959162567	0,050562009187585764	0,004863785202752366	0,012909893518370403	16	174	8	30,05599999999987	9,972	
39,09090909090909	31,384577988833783	10,454545454545455	0,8907235428302467	350	1601	124	20,078768619995024	0,06529745886236928	49,7564601822875	0,2667845036236625	19,84213241715609	0,04600715924560379	2,0146430740844576	0,013367236645461153	2	0	9,963860082433833	0,03593534189158682	0	0	9,93339572220028	0,022642115900085164	19,935040999751433	0,0711590194982488	1,00755814218393	0,01123337885682289	50,26903065591887	0,16263017825165746	2,018121316482454	0,018172791028822365	10,0224305108286	0,15515038684695467	30,073844932939174	0,14083513497788763	4,95625300592907	0,04009972883596102	0	0	11	164	8	30,069999999999837	9,965	
22,294117647058822	18,132728635008714	11,176470588235293	1,4646940703516158	420	1839	137	20,0142503089667	0,07046048485763612	49,64909912943164	0,23787543818971266	19,89873990968644	0,08269179431748871	2,010394686711317	0,014194808975154644	1,9978323009797303	0,027739081118374965	9,99890862885921	0,04516099185382446	0,01998151367755472	0,05347901239005226	9,92699621072575	0,027982398156380817	19,894607342018606	0,14840639218763213	1,014605370637096	0,021408134992832117	50,220993352648854	0,11181939751698933	2,004154602724543	0,005894934216241334	9,97200120713526	0,1312096202728201	30,005345071513222	0,17986272331039857	4,977056897960547	0,03554330084365466	0	0	17	202	8	30,083999999999804	9,958	
23,866666666666667	26,091803736465256	13,333333333333334	0,6992058987801011	490	1832	126	20,09142193773938	0,042552588576672955	50,16236473241083	0,38727449049858825	19,936262735887485	0,1213873655581558	1,9980982345956038	0,032022180615652686	2,008623573362971	0,01900264962057845	10,06210120668277	0,09145814331460421	0,11802693244363735	0,13181994355019744	10,009367614029903	0,06321026589313239	20,0910617686827	0,14972435676007992	0,997554006052729	0,016397493080241042	50,08926569267371	0,13244921349780092	2,0053542369321122	0,011333696083051802	10,063358464470802	0,09896282998386029	29,940226089063348	0,20478768699653738	4,961080848068461	0,048915119674594144	0,007561936413013093	0,020021492295031477	15	214	8	30,09799999999977	9,951	
42,5	47,970042735023696	14,25	1,14564392373896	560	1477	157	20,044042156359886	0,044586406193778724	50,028223389314704	0,4618272001149963	20,00642241694385	0,07622655966651924	1,9778171877399418	0,031519390941397774	2,012411489122165	0,014329674796647986	10,081130918834539	0,0950063622049039	0,18624050140378873	0,1203792684497631	10,037981948611812	0,07007287519730669	20,044023833571575	0,19769232914478727	0,9894848439074472	0,02298467980493269	50,11017480683942	0,12565853115920678	2,003060677091602	0,019873682447914633	9,994538882200791	0,10383683769291366	29,78925831091331	0,056273076549950785	4,980590247814437	0,02291673017266527	0,0026201949271646274	0,010147971316725755	16	244	8	30,11199999999974	9,943999999999999	
44,642857142857146	53,68506994215316	15,357142857142858	2,9666513796135985	630	1814	125	20,021140986170042	0,04167887038982601	50,09605529510758	0,5590434685619342	19,960615097370315	0,06950899565442702	2,002005316217166	0,043312141222149755	2,014355641457077	0,01947268792953851	10,005051579548688	0,06152650865555468	0,21310255305158018	0,12840679896580232	9,9597947488663	0,050239737552212366	20,09204487461892	0,17986170826939443	1,0054479419005617	0,02369381922720058	50,214459344844094	0,1581709324547737	1,9971581149849171	0,016453982413128367	9,984441650430428	0,08286035524224512	29,882824569411703	0,4132843847165109	4,978079897814142	0,05045739487762169	0,014874608209664797	0,028821113162778248	14	236	8	30,125999999999706	9,937	
25,52173913043478	32,07446439990297	17,08695652173913	2,320289402456754	700	1629	132	20,030805512514142	0,042369642217116886	50,18749376610503	0,5615277191453643	20,010115926105776	0,08911410643410593	1,9759308304593564	0,05623104320960048	2,020344156785949	0,024983593781584462	10,032731280670426	0,0991317781472597	0,14416778589559717	0,1271312909823253	9,982406407651725	0,07448997760123846	20,056905652597084	0,158054235756973	1,0001171921766796	0,02796958862274892	50,19756317542352	0,11225239350409644	2,0000925773649305	0,01539698644031015	9,99775694049026	0,11256898213881318	29,898582284741593	0,40845383657264955	4,960127312584269	0,06164742747067322	0,0408247241476232	0,04376121850771398	23	152	8	30,139999999999674	9,93	
