Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	Toxicity-Average	Toxicity-StandardDeviation	ReproductionArea-Average	ReproductionArea-StandardDeviation	EnergyProductionInLowNutrientGrounds-Average	EnergyProductionInLowNutrientGrounds-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	EnvironvementAnimalAmount	EnvironvementPlantAmount	EnvironvementToxicity	EnvironvementTemperature	EnvironvementGroundNutrientContent	
7,293233082706767	4,5434939933356295	5,669172932330827	0,5972594619018198	70	414	23	0,003309277399273818	0,012487072740529227	39,89975981915902	0,20167408893896976	2,0172100956461034	0,04088229229068823	19,701711753331132	0,3555063334664654	0,9993357575880177	0,02136395150953891	49,96890933104779	0,137347226590178	1,9985027048783388	0,007049686651925161	9,961646771586844	0,08043432789114113	30,045711110825458	0,21313689046743362	2,9811519693654374	0,04870137454549333	0,009010565145712005	0,023691801176804007	0	133	8	34,943999999999946	10	
7,554054054054054	4,775053111044352	10,820945945945946	0,8611552092250602	140	728	60	0,013182337341912626	0,022305380110073027	39,9303760402792	0,18058627469355823	2,054530686570613	0,07150114744588006	19,41557058222344	0,4437455394037365	1,0186977422090449	0,03634785519768487	50,03439206371859	0,2707520746153372	2,0013228892994195	0,014604732349506782	9,89986703764425	0,12994645455252582	30,16688476072248	0,3660564942054086	2,9891214811413653	0,05403268100279411	0,031041784024984333	0,039359110207041886	9	296	8	34,88799999999989	10	
7,5027027027027025	4,994545844307915	15,962162162162162	0,8078504515575945	210	1262	99	0,020142964561495506	0,02906187742816152	40,02001389802395	0,2548867132129069	2,0677227705263865	0,08061471175150728	19,39639299549242	0,49593066317481	1,0235635564519145	0,04374611816273321	49,984731508000166	0,3654588091327595	2,013264771590567	0,018752121578917345	9,83129748200177	0,18625165427698548	30,234905688244574	0,5179459260062607	3,0133400184373245	0,062147606211325715	0,037674759770913724	0,044154340930999625	34	555	8	34,83199999999983	10	
7,433380084151473	4,801397288733748	21,194950911640955	0,9707516667159779	280	1543	131	0,027859457244486623	0,041977868388433454	40,02889235532066	0,3548857586193324	2,044686548112609	0,10627062269680156	19,332645077931183	0,4712516054514922	1,0359547022397575	0,05224169093647384	50,02231057985253	0,32412824622278197	2,0129158255503894	0,019903087348646542	9,895661718253441	0,21446069682089378	30,34534362102727	0,5823181593926967	3,0161754988634093	0,058284631242970855	0,05136444411576462	0,053425668353768684	35	713	8	34,775999999999776	10	
7,293628808864266	4,884504116136564	26,14404432132964	1,1880169180115223	350	1601	124	0,04002886797521858	0,0535246498810371	40,052308793901744	0,38943513955384695	2,0188470662136107	0,1318557847027597	19,44802328901431	0,4899658404144323	1,0321857571657307	0,05081758150716951	50,08368629185849	0,4159699099362024	2,011480458802386	0,021586993638823555	9,930996078727585	0,20433646095202787	30,2468608904699	0,6531348901368997	3,008576827644452	0,06284448443475196	0,04943518962123708	0,053323637848930176	52	722	8	34,71999999999972	10	
7,393972012917115	4,875611660810518	31,066738428417654	1,2680822240075875	420	1839	137	0,045736831801490144	0,05716971367954206	40,03322360080877	0,40889011728297653	2,061455309481194	0,16279435119274902	19,461380617222297	0,5456032270487302	1,0242583883578265	0,05917039997326043	50,04157796405581	0,43595168971849685	2,007865047668827	0,024662602529076896	9,916135622136286	0,21974030282221865	30,283391260703915	0,7641114882962791	3,012620959565398	0,07121068063693917	0,05142914296551253	0,05016263785059988	35	929	8	34,66399999999966	10	
7,431257344300823	4,8846540860248915	36,53819036427732	1,4255964645930288	490	1832	126	0,04413130470635149	0,05682426355453375	39,89167534355662	0,4406538319300723	2,0595630308081474	0,15981057381801111	19,442909379344965	0,7182208407699339	1,0346743603312132	0,06542401331613683	49,9008823464136	0,44354518380740104	2,005737150155816	0,026167617796114193	9,848195624215759	0,22479869845720393	30,44032947141667	0,7705462377187331	3,0162936945017687	0,07408793793731532	0,05389133609767264	0,05874939212244433	42	851	8	34,607999999999606	10	
7,322475570032573	4,43081999843412	41,574918566775246	1,3250614551099689	560	1477	157	0,05360673537688495	0,0622334099486159	39,858604039296736	0,43232536883382044	2,0335413408469902	0,14234531932522523	19,620462505207673	0,8241758401297716	1,031817850206267	0,06641997183923802	49,97177096589657	0,4571124597027409	1,9997220813180359	0,03291052416934102	9,844725203661103	0,21259456534434068	30,395660916090996	0,8529737075502666	3,020267215778927	0,09234744916182704	0,06211878524717801	0,06253665738875534	65	614	8	34,55199999999955	10	
7,177200902934537	4,878336903709506	46,707674943566595	1,4392466561460886	630	1814	125	0,05720380742039742	0,06082171582949411	39,71234883425591	0,4751706001930514	2,0263600299847297	0,12203207609723773	19,829044413231543	0,891994687305652	1,0380261324024747	0,06655598525469589	49,884416510582504	0,4751838658534457	2,0036618938898445	0,03375659317241547	9,927609795680807	0,227721155411611	30,235374442134148	0,8723550713856517	3,0447960375671936	0,11275508552163044	0,05850025944139678	0,056649508040564914	42	886	8	34,4959999999995	10	
7,239130434782608	4,63914011245476	52,12364130434783	1,6326112058902171	700	1629	132	0,05286530795462705	0,06498062347825205	39,79742074845504	0,5494317163649088	2,004348985642195	0,1494188637529536	19,905041931815646	0,8508409614868205	1,0468312612056518	0,07618968679482929	49,92440403046197	0,5529159116822727	2,004032771919438	0,030809320457398752	9,937717654696064	0,23646061925870127	30,35646475193108	0,8984180756820084	3,0451919600676094	0,12375743572548392	0,06898636632288666	0,06106286633838646	49	736	8	34,43999999999944	10	
