Age-Average	Age-StandardDeviation	Generation-Average	Generation-StandardDeviation	Duration	PlantAmount	AnimalAmount	Toxicity-Average	Toxicity-StandardDeviation	ReproductionArea-Average	ReproductionArea-StandardDeviation	EnergyProductionInLowNutrientGrounds-Average	EnergyProductionInLowNutrientGrounds-StandardDeviation	AdultSize-Average	AdultSize-StandardDeviation	MutationIntensity-Average	MutationIntensity-StandardDeviation	ReproductionEnergy-Average	ReproductionEnergy-StandardDeviation	OffspringAmount-Average	OffspringAmount-StandardDeviation	BackupEnergy-Average	BackupEnergy-StandardDeviation	OptimalTemperature-Average	OptimalTemperature-StandardDeviation	TemperatureChangeResistance-Average	TemperatureChangeResistance-StandardDeviation	EnvironmentToxicityResistance-Average	EnvironmentToxicityResistance-StandardDeviation	
5,804347826086956	3,9376640902586715	5,669082125603865	0,6513906550802792	70	414	23	0,008141527090957662	0,025283161948103	39,9487164615303	0,17963785188308667	2,0120784222145476	0,05321485517719701	19,869906770178147	0,28821312947460076	0,9965560281332118	0,02013399685753062	49,981951785360835	0,15694081681375047	1,9992596275040073	0,011472281052728494	9,98701021813313	0,07612275549419775	30,073814824342794	0,19825891457300152	2,996354181914322	0,04263171063391353	0,013188174318448249	0,026148254296977508	
6,123626373626373	4,4547285696924215	11,373626373626374	1,0002565786040585	140	728	60	0,027275924285823237	0,033069043937931634	39,91493545955719	0,2315414595500284	2,028846271661589	0,07116352799245584	19,74189749783074	0,4698100229235233	1,005861215083817	0,03342140439465023	50,01120313555213	0,23232622981286652	2,0012149016982566	0,014464870997575784	9,950177910419777	0,11801252679519064	30,143562203360105	0,28971178542875137	3,000782274000317	0,05687863539694325	0,021511319905690454	0,03351405146412424	
6,141838351822504	4,551310824139203	17,171156893819333	1,4383887002611166	210	1262	99	0,03677063974674003	0,040664711834267044	39,94790484796098	0,2927976199289545	2,0354140021919043	0,091993218579133	19,651709447159913	0,4850794494119595	1,0075888773961157	0,03797747666562752	49,995710806162045	0,33228628308116614	2,0026867611993864	0,020616059182954984	9,90497019145027	0,18588625919284635	30,167632662689492	0,4286738345777139	2,999117527400587	0,06357097515345639	0,03220059936277231	0,043377040103919864	
5,983149708360337	4,608001289735838	22,81335061568373	1,8589687273605449	280	1543	131	0,04275538299068723	0,046273277352312105	39,98341184759667	0,3036946107022614	2,0247776511636415	0,11647151782181282	19,630748208829036	0,538781999105607	1,0153051242515185	0,046717582449049985	49,9932823021061	0,3600721188136519	2,0040042173828674	0,022925789149591643	9,948382489019336	0,19465614088269242	30,22658019507018	0,5082278437415152	3,0075195430870694	0,06732769821257693	0,04388849029716557	0,05248325252873636	
5,995003123048095	4,614424876680317	28,464709556527172	2,467307298027677	350	1601	124	0,05631343343240331	0,06252203522708513	39,96142885477247	0,3536803451671993	2,006548785615469	0,13710538012020385	19,65639352842944	0,5229526409821282	1,0127425039501894	0,046529003249151504	49,9578825922117	0,44221108789470226	2,001108543732929	0,02421762788095376	9,948802211047758	0,1885937785618757	30,180628800877386	0,5184617226243777	3,0087573235998613	0,0704215380299035	0,04813500579083581	0,05128308304892646	
6,105492115280043	4,657814247794578	33,58346927678086	2,919337700223595	420	1839	137	0,07042605849345371	0,07482682621862001	39,99681589298544	0,39362981611198083	2,024666282546723	0,16674816715351462	19,677057826102462	0,5482915634937465	1,0111865169195935	0,051460178163838334	49,96291130706114	0,4666994759897836	2,001416388246038	0,028338349873767238	9,952402215323046	0,20327650718663418	30,179810069730195	0,6259420773217114	3,014357766157294	0,08494544822898223	0,052375400565308095	0,05572038061307112	
5,97707423580786	4,625555384917966	39,6457423580786	3,3051738248121265	490	1832	126	0,06779986899893761	0,07216805023999588	39,888010578532814	0,4438652800135949	2,0130134451656274	0,17808198689466692	19,690312679266093	0,6260774337796706	1,0146667273677785	0,058687856206441215	49,789676983463316	0,5094351950956392	1,9976587412626299	0,03013737956502064	9,911409792108971	0,21265691412925575	30,23259006024346	0,6252254679469501	3,0112741767468427	0,08714808955506131	0,05808465451099253	0,06607449592886833	
6,030467163168585	4,33371229701457	45,25186188219364	3,7023942718865395	560	1477	157	0,07022738365127552	0,07125768898812226	39,92858516330759	0,49826654236830836	2,015130160777066	0,18761162868152062	19,712453953169742	0,6917714798122434	1,0099338980331005	0,05941853670658605	49,83679814406153	0,5245790550341752	1,9927446979440424	0,03315467147487349	9,947978901658983	0,23867987114550304	30,22229740932241	0,6509340924975338	3,002974995575084	0,11303930151542677	0,0650404840211988	0,06745393205553034	
6,12954796030871	4,784009347884217	50,10363836824697	4,035435378210651	630	1814	125	0,07394824965247068	0,07666788812382032	39,85772976665219	0,5156231327930801	2,023926086705492	0,195196610002022	19,830764021736755	0,7871346105571251	1,0168003320806773	0,059876425948810964	49,834981072919476	0,5469984632490251	1,9974471473408557	0,03450478778126361	9,975124285492655	0,22935031837804196	30,138530653742446	0,70364077093349	3,016243264733599	0,12211173665056488	0,06106001666562197	0,06143275243210101	
6,038674033149171	4,712779508015158	56,06752608962554	4,265481831498539	700	1629	132	0,08123202456880887	0,08265072248536348	39,76906531755288	0,5303935402389643	2,026348296693985	0,1944060825253222	19,835160477157835	0,7112267372272896	1,0223052421346568	0,06872211103416194	49,79982317166095	0,5716407853036194	1,9932634189873892	0,03424002188383129	9,95488018962538	0,23469537617325387	30,170889743468315	0,7801125736829021	3,0117172832770613	0,13421511778510867	0,06707846774062162	0,06090036030836458	
